Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR10141021_1	1.0	1.0	1.5	3.0	3.0	2.0	2.5	5.5	7.5	9.5	14.5	21.0	34.5	54.0	68.0	123.5	217.0	329.0	592.5	1051.0	1591.0	2267.0	3330.5	4736.5	6470.5	8503.5	10647.0	13198.5	15637.0	18496.5	21219.5	23317.5	25589.5	28226.5	30794.0	32580.0	34741.0	37530.5	40028.5	41260.5	42194.5	42978.5	43300.0	44129.5	45877.5	47224.0	48379.0	51568.5	53340.5	53671.0	53945.5	53854.5	54643.5	55819.5	56544.5	56914.0	58335.0	58868.5	57957.0	56334.5	52886.5	48004.5	43803.0	40813.0	36652.5	30959.5	25188.5	20703.0	16818.0	13390.0	10793.5	8028.5	5624.0	4180.5	3603.5	2975.5	2203.0	1723.5	1333.0	1038.5	875.0	675.0	551.0	457.5	342.0	281.0	230.0	169.5	151.5	134.0	86.5	79.5	86.0	62.0	28.0	19.0	16.0	8.0	3.5	4.5	8.5
SRR10141021_2	1.0	1.0	4.0	6.5	7.0	9.0	12.5	17.5	20.0	33.0	49.5	59.5	75.0	104.5	120.0	175.5	267.5	385.5	601.5	1003.0	1530.0	2167.5	3174.0	4528.0	6198.5	8193.5	10358.0	12901.5	15249.5	17733.0	20467.5	22950.5	25213.5	27716.0	30525.5	32589.5	34579.5	37372.5	39727.5	40700.5	41707.5	42690.0	42937.5	43824.0	46184.0	47651.0	48825.5	52214.5	53936.5	54355.5	54435.0	54220.5	54914.5	55921.0	56738.0	57205.5	58463.0	58941.5	58448.5	56290.0	52750.5	48120.0	43703.5	40689.0	36737.0	31506.5	25614.0	20677.0	16482.5	13164.0	10712.0	8011.0	5636.0	4164.5	3626.0	3026.5	2247.0	1731.0	1323.5	1029.0	900.5	691.0	500.5	403.5	333.0	309.5	229.0	155.5	137.5	126.5	113.5	101.0	117.0	102.5	59.5	46.0	47.5	53.0	52.0	73.0	697.5
SRR10141022_1	0.0	0.0	0.5	0.5	0.5	2.0	1.5	2.0	4.5	9.0	12.0	13.5	19.5	35.0	54.5	91.0	140.5	193.5	361.0	662.0	1029.5	1495.0	2192.0	3109.5	4239.0	5662.5	7205.0	8848.0	10616.5	12540.0	14475.0	16286.5	17714.5	19468.0	21413.5	22668.0	24053.0	26163.5	28190.5	28966.5	29700.0	30826.0	31302.0	32063.5	33756.5	35151.5	36712.0	39316.5	40724.0	41007.0	41299.0	41698.0	42218.0	43076.0	44076.0	44567.5	45532.0	46223.5	46057.5	44319.0	41069.0	37200.0	33848.0	31649.5	28401.5	23999.5	19537.5	15947.0	12829.0	10256.0	8222.0	6005.5	4321.0	3210.5	2793.5	2395.5	1724.0	1327.0	1023.5	781.0	653.5	492.0	361.0	275.5	210.5	183.5	148.0	93.0	81.5	73.0	51.0	53.5	72.0	53.0	18.5	10.5	8.5	6.0	3.5	4.0	43.5
SRR10141022_2	1.0	1.5	2.0	2.5	2.5	5.0	9.5	14.0	18.0	23.0	30.0	36.0	47.5	65.5	79.5	117.5	197.0	288.0	439.5	691.5	1047.0	1580.0	2255.5	3085.5	4152.5	5597.0	7110.0	8674.0	10319.5	12258.0	14128.5	15766.0	17328.5	19152.0	21205.0	22389.0	23817.5	26257.5	28103.5	28799.5	29848.0	30813.5	31100.5	31905.0	34031.0	35467.0	36589.0	39235.0	40941.5	41570.0	41497.0	41431.5	42115.5	43369.0	44479.0	44769.5	45568.0	46215.5	46266.0	44763.5	41281.5	37063.0	33784.0	31460.5	27969.5	23763.5	19416.5	15863.5	12856.5	10323.5	8286.5	5979.0	4265.5	3259.5	2869.0	2414.5	1730.5	1279.0	994.5	828.5	699.0	520.0	411.0	324.5	233.0	195.0	157.5	119.0	94.0	82.5	81.0	79.0	82.0	67.5	44.5	40.0	36.5	33.0	35.0	62.0	464.0
SRR10141023_1	0.0	0.5	0.5	1.0	1.0	0.0	1.5	5.0	7.0	9.0	12.0	16.0	27.0	43.5	63.5	95.5	166.5	282.5	465.0	799.0	1306.0	2127.0	3274.0	4658.0	6167.5	7857.0	9960.0	12350.0	14742.5	16906.0	19431.5	22648.5	25492.0	27897.0	30780.0	33284.0	35436.5	37691.0	39988.0	42016.0	43028.5	43553.0	43617.0	44059.5	45636.0	46400.0	46638.0	48037.0	49802.0	50284.0	49928.0	49272.5	48101.0	46637.5	45223.5	44634.0	44524.0	43455.5	40916.5	37635.5	33444.5	28956.0	24857.5	21272.0	17767.0	14490.0	11740.5	9529.5	7796.0	6154.0	4798.5	3639.0	2773.5	2234.5	1871.0	1532.0	1205.5	989.5	803.5	631.0	544.0	435.5	348.0	299.0	235.5	193.5	156.0	130.0	114.5	97.0	69.5	51.0	53.5	42.0	32.5	45.0	46.0	22.0	8.5	18.5	100.0
SRR10141023_2	106.0	90.5	61.5	43.0	43.0	52.0	54.5	51.5	64.0	86.0	87.0	108.0	140.0	155.0	191.5	270.5	385.5	553.0	848.5	1295.5	1963.5	2846.5	3961.0	5651.5	7587.5	9479.0	11771.0	14364.5	16925.0	19187.0	21844.0	24936.5	26974.5	29214.5	32304.5	34596.5	36302.5	38276.0	40011.0	41406.0	42348.5	42593.5	42891.5	43244.0	44217.5	44946.0	45336.0	47064.5	48898.5	49231.5	48429.0	47674.0	46746.0	45205.5	43566.5	42577.0	42120.0	40692.5	38544.0	35642.0	31665.5	27504.0	23531.5	20267.0	17178.5	14208.0	11645.0	9349.5	7742.5	6386.5	4983.5	3748.5	2741.5	2183.5	1934.0	1620.0	1248.5	1017.0	846.0	699.5	589.0	490.5	426.0	361.0	337.0	318.5	283.0	262.5	256.5	252.0	240.0	237.0	265.0	277.0	266.5	286.0	328.0	376.0	413.5	493.5	1910.5
SRR10141024_1	0.0	0.0	0.0	0.0	0.5	1.0	2.0	3.5	5.0	8.0	17.0	23.0	28.0	45.5	70.0	108.0	187.5	308.5	503.5	854.0	1280.5	1958.0	2964.0	4230.0	5659.0	7191.5	9043.5	11146.0	13274.0	15336.5	17738.5	20221.5	22229.0	24523.5	27414.5	29517.0	31135.5	33062.5	35021.5	36785.0	37905.5	38661.0	38973.0	39354.0	40950.0	42011.5	42632.5	44349.0	46413.0	47326.0	46734.5	46152.5	45410.0	44091.5	43281.0	43117.5	42781.0	41732.0	39448.0	36075.5	31807.0	27159.0	23086.0	19727.0	16390.0	13389.5	10855.0	8682.0	7146.0	5816.5	4523.5	3396.0	2506.0	1931.0	1637.5	1359.5	1049.0	809.0	627.5	509.0	421.5	308.0	243.5	215.5	191.0	159.5	128.5	104.0	74.5	58.0	50.5	46.0	43.0	32.5	21.5	29.5	28.5	11.0	8.5	27.0	454.5
SRR10141024_2	390.0	273.0	142.0	114.0	92.5	79.0	79.5	87.5	91.0	103.0	120.5	136.5	164.5	193.5	236.5	320.0	441.0	651.5	940.0	1321.5	1894.0	2694.0	3822.5	5286.0	6967.5	8728.0	10612.5	12752.5	14900.5	17078.5	19533.0	22079.0	23960.0	26042.5	28633.0	30475.5	32070.0	33669.0	35333.5	36742.5	37590.0	38106.0	38044.5	38155.0	39345.5	40189.0	41106.5	43231.0	44944.5	45639.5	45435.0	44899.0	43959.5	42332.0	41128.5	40626.0	40197.0	39104.5	36865.5	33881.5	29998.5	25755.0	22047.0	18942.0	15922.5	13021.0	10777.0	8778.0	7067.0	5826.0	4617.0	3404.5	2543.0	2073.0	1782.5	1449.5	1157.5	971.0	798.0	649.5	557.0	432.0	349.0	328.5	299.5	268.5	232.0	183.5	176.0	172.5	151.5	151.0	145.0	143.5	145.5	153.0	156.0	167.5	199.5	280.0	4428.5
SRR10141025_1	2.0	1.0	0.5	1.0	1.5	2.5	4.5	6.0	8.5	14.5	21.0	26.0	33.5	49.0	66.5	107.5	177.5	311.0	543.0	885.5	1402.5	2082.0	3012.0	4381.5	5951.5	7638.5	9577.0	11735.0	13897.0	16004.0	18563.0	21169.5	23454.0	25869.5	28819.0	31072.0	32735.0	35182.5	37367.0	39073.5	40527.5	41391.5	41407.0	41929.0	43797.0	45081.5	45985.5	47746.5	50102.0	51075.0	50860.0	50580.5	49613.0	48542.5	48147.0	48584.5	48532.0	47347.0	45128.0	41721.0	37071.5	31990.5	27491.5	23638.5	19790.0	16145.0	13296.5	10770.0	8716.5	7135.5	5568.5	4206.5	3219.0	2506.0	2066.5	1690.0	1328.5	1093.0	898.0	681.0	535.5	480.0	419.5	347.0	282.0	236.0	195.5	141.5	110.5	93.0	73.0	67.5	56.5	45.0	40.0	55.0	62.0	32.5	16.0	16.0	59.0
